log_id,hardware_id,timestamp,cpu_utilization_pct,ram_utilization_pct,temperatura_celsius,estimated_power_watts,cumple_sla,hostname,cpu_cores,ram_gb,max_watts,ubicacion_rack,estado
LOG027662,HW011,2026-07-29 12:36:04.779,59.5,42.54,49.85,418.02,True,srv-green-011,64,32,800,Rack-02,activo
LOG027663,HW007,2026-07-29 12:37:04.779,93.88,74.17,63.4,629.97,False,srv-green-007,32,128,600,Rack-01,activo
LOG027664,HW017,2026-07-29 12:38:04.779,68.53,55.34,52.02,330.2,True,srv-green-017,32,32,450,Rack-02,activo
LOG027665,HW017,2026-07-29 12:39:04.779,67.2,59.97,55.76,295.54,True,srv-green-017,32,32,450,Rack-02,activo
LOG027666,HW043,2026-07-29 12:40:04.779,53.74,39.71,45.17,332.2,True,srv-green-043,16,32,600,Rack-05,activo
LOG027667,HW001,2026-07-29 12:41:04.779,76.4,59.89,57.77,481.35,True,srv-green-001,32,32,600,Rack-01,activo
LOG027668,HW050,2026-07-29 12:42:04.779,76.66,63.99,54.96,661.48,True,srv-green-050,32,32,800,Rack-05,activo
LOG027669,HW036,2026-07-29 12:43:04.779,59.09,48.86,49.77,415.22,True,srv-green-036,32,32,800,Rack-04,activo
LOG027670,HW042,2026-07-29 12:44:04.779,70.14,49.43,54.07,348.65,True,srv-green-042,16,32,450,Rack-05,activo
LOG027671,HW026,2026-07-29 12:45:04.779,53.18,52.99,43.95,317.99,True,srv-green-026,16,64,600,Rack-03,activo
LOG027672,HW030,2026-07-29 12:46:04.779,80.42,76.75,58.51,476.51,True,srv-green-030,16,32,600,Rack-03,activo
LOG027673,HW013,2026-07-29 12:47:04.779,82.13,82.83,60.3,508.41,True,srv-green-013,64,64,600,Rack-02,activo
LOG027674,HW042,2026-07-29 12:48:04.779,60.02,62.48,48.63,247.89,True,srv-green-042,16,32,450,Rack-05,activo
LOG027675,HW010,2026-07-29 12:49:04.779,65.18,54.23,49.05,566.19,True,srv-green-010,64,64,800,Rack-01,activo
LOG027676,HW024,2026-07-29 12:50:04.779,63.09,61.69,49.59,497.58,True,srv-green-024,32,32,800,Rack-03,activo
LOG027677,HW017,2026-07-29 12:51:04.779,61.01,59.63,49.21,261.24,True,srv-green-017,32,32,450,Rack-02,activo
LOG027678,HW008,2026-07-29 12:52:04.779,71.52,71.58,51.82,564.09,True,srv-green-008,32,64,800,Rack-01,activo
LOG027679,HW047,2026-07-29 12:53:04.779,66.76,56.16,50.2,295.52,True,srv-green-047,32,128,450,Rack-05,activo
LOG027680,HW047,2026-07-29 12:54:04.779,82.45,89.29,58.98,370.17,True,srv-green-047,32,128,450,Rack-05,activo
LOG027681,HW024,2026-07-29 12:55:04.779,67.92,59.54,55.82,551.51,True,srv-green-024,32,32,800,Rack-03,activo
LOG027682,HW028,2026-07-29 12:56:04.779,74.72,72.54,53.45,591.2,True,srv-green-028,64,64,800,Rack-03,activo
LOG027683,HW016,2026-07-29 12:57:04.779,76.4,53.62,58.21,569.84,True,srv-green-016,16,64,800,Rack-02,activo
LOG027684,HW024,2026-07-29 12:58:04.779,73.8,61.95,53.55,620.93,True,srv-green-024,32,32,800,Rack-03,activo
LOG027685,HW009,2026-07-29 12:59:04.779,60.2,65.31,48.14,390.56,True,srv-green-009,64,32,600,Rack-01,activo
LOG027686,HW034,2026-07-29 13:00:04.779,56.83,50.97,49.45,378.6,True,srv-green-034,32,64,600,Rack-04,activo
LOG027687,HW036,2026-07-29 13:01:04.779,68.28,72.86,50.67,519.83,True,srv-green-036,32,32,800,Rack-04,activo
LOG027688,HW032,2026-07-29 13:02:04.779,71.56,58.12,55.22,471.9,True,srv-green-032,16,64,600,Rack-04,activo
LOG027689,HW009,2026-07-29 13:03:04.779,59.44,56.65,50.11,309.68,True,srv-green-009,64,32,600,Rack-01,activo
LOG027690,HW043,2026-07-29 13:04:04.779,59.96,49.72,48.5,344.02,True,srv-green-043,16,32,600,Rack-05,activo
LOG027691,HW043,2026-07-29 13:05:04.779,82.72,68.73,58.37,435.79,True,srv-green-043,16,32,600,Rack-05,activo
LOG027692,HW003,2026-07-29 13:06:04.779,71.31,52.99,53.56,324.86,True,srv-green-003,64,64,450,Rack-01,activo
LOG027693,HW020,2026-07-29 13:07:04.779,51.93,47.32,44.17,376.61,True,srv-green-020,32,64,800,Rack-02,activo
LOG027694,HW007,2026-07-29 13:08:04.779,61.9,52.71,50.67,354.85,True,srv-green-007,32,128,600,Rack-01,activo
LOG027695,HW048,2026-07-29 13:09:04.779,52.16,39.82,46.63,418.82,True,srv-green-048,16,64,800,Rack-05,activo
LOG027696,HW047,2026-07-29 13:10:04.779,77.99,67.3,58.45,323.13,True,srv-green-047,32,128,450,Rack-05,activo
LOG027697,HW034,2026-07-29 13:11:04.779,76.62,59.24,56.85,395.39,True,srv-green-034,32,64,600,Rack-04,activo
LOG027698,HW049,2026-07-29 13:12:04.779,90.42,75.43,61.9,761.43,False,srv-green-049,64,64,800,Rack-05,activo
LOG027699,HW030,2026-07-29 13:13:04.779,68.99,52.19,55.71,354.22,True,srv-green-030,16,32,600,Rack-03,activo
LOG027700,HW011,2026-07-29 13:14:04.779,69.46,53.04,54.46,524.12,True,srv-green-011,64,32,800,Rack-02,activo
LOG027701,HW018,2026-07-29 13:15:04.779,57.85,49.85,47.81,431.79,True,srv-green-018,64,64,800,Rack-02,activo
LOG027702,HW040,2026-07-29 13:16:04.779,63.91,45.1,49.45,557.8,True,srv-green-040,64,128,800,Rack-04,activo
LOG027703,HW045,2026-07-29 13:17:04.779,73.02,63.6,55.23,457.61,True,srv-green-045,64,32,600,Rack-05,activo
LOG027704,HW004,2026-07-29 13:18:04.779,75.07,52.94,56.59,358.42,True,srv-green-004,64,128,450,Rack-01,activo
LOG027705,HW049,2026-07-29 13:19:04.779,69.44,67.93,52.83,545.79,True,srv-green-049,64,64,800,Rack-05,activo
LOG027706,HW012,2026-07-29 13:20:04.779,57.79,42.9,49.76,450.6,True,srv-green-012,16,64,800,Rack-02,activo
LOG027707,HW040,2026-07-29 13:21:04.779,62.47,44.76,51.12,524.43,True,srv-green-040,64,128,800,Rack-04,activo
LOG027708,HW020,2026-07-29 13:22:04.779,69.29,60.6,52.93,476.45,True,srv-green-020,32,64,800,Rack-02,activo
LOG027709,HW029,2026-07-29 13:23:04.779,62.43,65.75,49.35,346.96,True,srv-green-029,32,64,600,Rack-03,activo
LOG027710,HW015,2026-07-29 13:24:04.779,80.58,73.66,53.48,462.21,True,srv-green-015,64,128,600,Rack-02,activo
LOG027711,HW011,2026-07-29 13:25:04.779,48.05,52.85,42.65,326.86,True,srv-green-011,64,32,800,Rack-02,activo
LOG027712,HW048,2026-07-29 13:26:04.779,70.11,65.56,52.75,594.09,True,srv-green-048,16,64,800,Rack-05,activo
LOG027713,HW011,2026-07-29 13:27:04.779,66.24,50.6,53.09,548.24,True,srv-green-011,64,32,800,Rack-02,activo
LOG027714,HW029,2026-07-29 13:28:04.779,43.37,43.74,39.11,267.96,True,srv-green-029,32,64,600,Rack-03,activo
LOG027715,HW002,2026-07-29 13:29:04.779,68.75,52.21,51.46,540.67,True,srv-green-002,64,64,800,Rack-01,activo
LOG027716,HW048,2026-07-29 13:30:04.779,53.32,45.1,48.12,475.74,True,srv-green-048,16,64,800,Rack-05,activo
LOG027717,HW011,2026-07-29 13:31:04.779,59.57,46.26,50.23,480.44,True,srv-green-011,64,32,800,Rack-02,activo
LOG027718,HW009,2026-07-29 13:32:04.779,45.75,37.71,40.89,293.59,True,srv-green-009,64,32,600,Rack-01,activo
LOG027719,HW049,2026-07-29 13:33:04.779,64.8,59.17,51.34,443.47,True,srv-green-049,64,64,800,Rack-05,activo
LOG027720,HW004,2026-07-29 13:34:04.779,74.12,69.6,53.47,295.29,True,srv-green-004,64,128,450,Rack-01,activo
LOG027721,HW047,2026-07-29 13:35:04.779,67.52,48.37,54.57,291.42,True,srv-green-047,32,128,450,Rack-05,activo
LOG027722,HW012,2026-07-29 13:36:04.779,69.2,60.67,55.51,478.7,True,srv-green-012,16,64,800,Rack-02,activo
LOG027723,HW035,2026-07-29 13:37:04.779,72.35,62.73,53.92,469.38,True,srv-green-035,16,64,600,Rack-04,activo
LOG027724,HW041,2026-07-29 13:38:04.779,77.03,79.42,56.4,383.33,True,srv-green-041,16,128,450,Rack-05,activo
LOG027725,HW016,2026-07-29 13:39:04.779,58.25,56.01,46.76,502.22,True,srv-green-016,16,64,800,Rack-02,activo
LOG027726,HW020,2026-07-29 13:40:04.779,63.22,58.79,52.21,497.01,True,srv-green-020,32,64,800,Rack-02,activo
LOG027727,HW020,2026-07-29 13:41:04.779,49.94,36.19,47.0,356.01,True,srv-green-020,32,64,800,Rack-02,activo
LOG027728,HW043,2026-07-29 13:42:04.779,80.13,64.94,57.18,481.8,True,srv-green-043,16,32,600,Rack-05,activo
LOG027729,HW038,2026-07-29 13:43:04.779,36.2,31.22,39.0,319.78,True,srv-green-038,32,32,800,Rack-04,activo
LOG027730,HW021,2026-07-29 13:44:04.779,48.54,34.61,42.73,230.29,True,srv-green-021,16,32,450,Rack-03,activo
LOG027731,HW016,2026-07-29 13:45:04.779,60.94,45.09,51.47,486.63,True,srv-green-016,16,64,800,Rack-02,activo
LOG027732,HW042,2026-07-29 13:46:04.779,59.46,61.59,50.53,259.75,True,srv-green-042,16,32,450,Rack-05,activo
LOG027733,HW006,2026-07-29 13:47:04.779,82.57,90.05,58.11,322.65,True,srv-green-006,16,128,450,Rack-01,activo
LOG027734,HW022,2026-07-29 13:48:04.779,67.39,60.33,52.13,516.75,True,srv-green-022,32,32,800,Rack-03,activo
LOG027735,HW050,2026-07-29 13:49:04.779,84.31,75.63,57.32,693.42,True,srv-green-050,32,32,800,Rack-05,activo
LOG027736,HW002,2026-07-29 13:50:04.779,93.07,72.45,65.73,820.8,False,srv-green-002,64,64,800,Rack-01,activo
LOG027737,HW030,2026-07-29 13:51:04.779,52.09,38.07,46.45,332.18,True,srv-green-030,16,32,600,Rack-03,activo
LOG027738,HW002,2026-07-29 13:52:04.779,77.78,58.44,56.47,530.11,True,srv-green-002,64,64,800,Rack-01,activo
LOG027739,HW011,2026-07-29 13:53:04.779,58.15,44.28,47.85,472.98,True,srv-green-011,64,32,800,Rack-02,activo
LOG027740,HW026,2026-07-29 13:54:04.779,71.5,67.14,53.33,369.29,True,srv-green-026,16,64,600,Rack-03,activo
LOG027741,HW015,2026-07-29 13:55:04.779,66.59,58.01,53.56,411.43,True,srv-green-015,64,128,600,Rack-02,activo
LOG027742,HW031,2026-07-29 13:56:04.779,62.7,46.16,50.52,239.93,True,srv-green-031,64,32,450,Rack-04,activo
LOG027743,HW017,2026-07-29 13:57:04.779,59.77,44.66,49.96,237.91,True,srv-green-017,32,32,450,Rack-02,activo
LOG027744,HW014,2026-07-29 13:58:04.779,64.31,68.41,49.14,426.42,True,srv-green-014,64,128,600,Rack-02,activo
LOG027745,HW029,2026-07-29 13:59:04.779,49.76,38.09,43.29,280.47,True,srv-green-029,32,64,600,Rack-03,activo
LOG027746,HW005,2026-07-29 14:00:04.779,56.51,53.64,45.65,449.83,True,srv-green-005,16,128,800,Rack-01,activo
LOG027747,HW034,2026-07-29 14:01:04.779,69.53,54.81,54.95,459.0,True,srv-green-034,32,64,600,Rack-04,activo
LOG027748,HW019,2026-07-29 14:02:04.779,62.3,59.96,49.37,306.31,True,srv-green-019,16,64,450,Rack-02,activo
LOG027749,HW041,2026-07-29 14:03:04.779,79.29,60.44,57.92,368.06,True,srv-green-041,16,128,450,Rack-05,activo
LOG027750,HW039,2026-07-29 14:04:04.779,61.18,63.68,51.96,527.88,True,srv-green-039,32,32,800,Rack-04,activo
LOG027751,HW029,2026-07-29 14:05:04.779,64.8,47.47,50.17,394.1,True,srv-green-029,32,64,600,Rack-03,activo
LOG027752,HW032,2026-07-29 14:06:04.779,63.88,56.37,50.2,409.79,True,srv-green-032,16,64,600,Rack-04,activo
LOG027753,HW024,2026-07-29 14:07:04.779,74.57,80.34,59.55,584.21,True,srv-green-024,32,32,800,Rack-03,activo
LOG027754,HW046,2026-07-29 14:08:04.779,50.33,52.97,44.31,241.21,True,srv-green-046,16,64,450,Rack-05,activo
LOG027755,HW009,2026-07-29 14:09:04.779,53.52,56.23,46.17,295.23,True,srv-green-009,64,32,600,Rack-01,activo
LOG027756,HW003,2026-07-29 14:10:04.779,77.1,65.76,58.51,329.87,True,srv-green-003,64,64,450,Rack-01,activo
LOG027757,HW018,2026-07-29 14:11:04.779,82.52,67.18,59.83,667.09,True,srv-green-018,64,64,800,Rack-02,activo
LOG027758,HW010,2026-07-29 14:12:04.779,70.23,71.99,52.63,576.12,True,srv-green-010,64,64,800,Rack-01,activo
LOG027759,HW010,2026-07-29 14:13:04.779,34.14,35.33,36.5,238.97,True,srv-green-010,64,64,800,Rack-01,activo
LOG027760,HW023,2026-07-29 14:14:04.779,64.04,47.83,50.44,321.78,True,srv-green-023,32,128,450,Rack-03,activo
LOG027761,HW008,2026-07-29 14:15:04.779,70.54,56.8,54.67,599.02,True,srv-green-008,32,64,800,Rack-01,activo
LOG027762,HW011,2026-07-29 14:16:04.779,80.18,66.41,58.22,606.43,True,srv-green-011,64,32,800,Rack-02,activo
LOG027763,HW003,2026-07-29 14:17:04.779,84.38,59.54,62.3,381.13,True,srv-green-003,64,64,450,Rack-01,activo
LOG027764,HW020,2026-07-29 14:18:04.779,63.11,65.5,49.82,539.77,True,srv-green-020,32,64,800,Rack-02,activo
LOG027765,HW037,2026-07-29 14:19:04.779,61.88,59.08,48.72,515.14,True,srv-green-037,16,32,800,Rack-04,activo
LOG027766,HW046,2026-07-29 14:20:04.779,60.97,64.44,48.82,248.75,True,srv-green-046,16,64,450,Rack-05,activo
LOG027767,HW041,2026-07-29 14:21:04.779,76.34,61.85,58.17,296.22,True,srv-green-041,16,128,450,Rack-05,activo
LOG027768,HW004,2026-07-29 14:22:04.779,54.69,53.57,46.28,239.64,True,srv-green-004,64,128,450,Rack-01,activo
LOG027769,HW003,2026-07-29 14:23:04.779,64.11,50.8,50.95,258.8,True,srv-green-003,64,64,450,Rack-01,activo
LOG027770,HW036,2026-07-29 14:24:04.779,78.24,62.85,58.24,641.61,True,srv-green-036,32,32,800,Rack-04,activo
LOG027771,HW010,2026-07-29 14:25:04.779,69.43,66.02,56.26,486.44,True,srv-green-010,64,64,800,Rack-01,activo
LOG027772,HW034,2026-07-29 14:26:04.779,58.91,52.93,48.77,345.37,True,srv-green-034,32,64,600,Rack-04,activo
LOG027773,HW039,2026-07-29 14:27:04.779,66.41,65.33,51.49,568.09,True,srv-green-039,32,32,800,Rack-04,activo
LOG027774,HW033,2026-07-29 14:28:04.779,50.69,37.24,44.14,367.84,True,srv-green-033,32,64,800,Rack-04,activo
LOG027775,HW019,2026-07-29 14:29:04.779,61.37,64.93,51.71,306.58,True,srv-green-019,16,64,450,Rack-02,activo
LOG027776,HW049,2026-07-29 14:30:04.779,62.53,51.12,50.7,477.97,True,srv-green-049,64,64,800,Rack-05,activo
LOG027777,HW008,2026-07-29 14:31:04.779,62.82,65.73,50.45,499.08,True,srv-green-008,32,64,800,Rack-01,activo
LOG027778,HW033,2026-07-29 14:32:04.779,75.88,80.34,54.42,616.42,True,srv-green-033,32,64,800,Rack-04,activo
LOG027779,HW027,2026-07-29 14:33:04.779,66.02,65.79,51.7,269.34,True,srv-green-027,32,32,450,Rack-03,activo
LOG027780,HW036,2026-07-29 14:34:04.779,53.25,38.43,43.99,475.34,True,srv-green-036,32,32,800,Rack-04,activo
LOG027781,HW040,2026-07-29 14:35:04.779,46.08,44.51,46.02,333.28,True,srv-green-040,64,128,800,Rack-04,activo
LOG027782,HW042,2026-07-29 14:36:04.779,83.21,83.29,57.03,382.91,True,srv-green-042,16,32,450,Rack-05,activo
LOG027783,HW022,2026-07-29 14:37:04.779,86.56,72.74,60.92,628.02,False,srv-green-022,32,32,800,Rack-03,activo
LOG027784,HW013,2026-07-29 14:38:04.779,65.65,66.54,50.8,412.68,True,srv-green-013,64,64,600,Rack-02,activo
LOG027785,HW012,2026-07-29 14:39:04.779,57.71,61.89,50.44,453.26,True,srv-green-012,16,64,800,Rack-02,activo
LOG027786,HW029,2026-07-29 14:40:04.779,63.15,67.2,51.78,414.96,True,srv-green-029,32,64,600,Rack-03,activo
LOG027787,HW044,2026-07-29 14:41:04.779,77.87,68.03,55.98,465.57,True,srv-green-044,16,64,600,Rack-05,activo
LOG027788,HW049,2026-07-29 14:42:04.779,55.03,50.96,47.76,457.68,True,srv-green-049,64,64,800,Rack-05,activo
LOG027789,HW005,2026-07-29 14:43:04.779,64.78,56.39,48.03,444.25,True,srv-green-005,16,128,800,Rack-01,activo
LOG027790,HW024,2026-07-29 14:44:04.779,61.74,50.44,49.72,456.09,True,srv-green-024,32,32,800,Rack-03,activo
LOG027791,HW023,2026-07-29 14:45:04.779,72.94,78.54,54.17,316.3,True,srv-green-023,32,128,450,Rack-03,activo
LOG027792,HW039,2026-07-29 14:46:04.779,66.49,68.2,53.51,511.28,True,srv-green-039,32,32,800,Rack-04,activo
LOG027793,HW036,2026-07-29 14:47:04.779,67.45,55.44,50.29,518.15,True,srv-green-036,32,32,800,Rack-04,activo
LOG027794,HW032,2026-07-29 14:48:04.779,49.35,47.92,43.01,299.53,True,srv-green-032,16,64,600,Rack-04,activo
LOG027795,HW030,2026-07-29 14:49:04.779,47.12,42.24,44.03,288.3,True,srv-green-030,16,32,600,Rack-03,activo
LOG027796,HW020,2026-07-29 14:50:04.779,53.05,52.14,45.89,457.85,True,srv-green-020,32,64,800,Rack-02,activo
LOG027797,HW047,2026-07-29 14:51:04.779,56.6,48.84,48.44,250.5,True,srv-green-047,32,128,450,Rack-05,activo
LOG027798,HW025,2026-07-29 14:52:04.779,72.66,78.3,56.97,385.86,True,srv-green-025,32,64,600,Rack-03,activo
LOG027799,HW015,2026-07-29 14:53:04.779,58.52,58.1,48.4,330.33,True,srv-green-015,64,128,600,Rack-02,activo
LOG027800,HW016,2026-07-29 14:54:04.779,63.94,45.74,51.81,465.23,True,srv-green-016,16,64,800,Rack-02,activo
LOG027801,HW036,2026-07-29 14:55:04.779,59.27,55.32,48.55,455.49,True,srv-green-036,32,32,800,Rack-04,activo
LOG027802,HW038,2026-07-29 14:56:04.779,62.0,52.16,50.54,522.62,True,srv-green-038,32,32,800,Rack-04,activo
LOG027803,HW017,2026-07-29 14:57:04.779,53.42,55.59,46.43,221.79,True,srv-green-017,32,32,450,Rack-02,activo
LOG027804,HW011,2026-07-29 14:58:04.779,62.9,55.47,48.82,466.05,True,srv-green-011,64,32,800,Rack-02,activo
LOG027805,HW033,2026-07-29 14:59:04.779,54.73,42.17,46.75,441.66,True,srv-green-033,32,64,800,Rack-04,activo
LOG027806,HW018,2026-07-29 15:00:04.779,72.39,70.02,53.76,629.98,True,srv-green-018,64,64,800,Rack-02,activo
LOG027807,HW002,2026-07-29 15:01:04.779,68.29,70.41,53.68,548.52,True,srv-green-002,64,64,800,Rack-01,activo
LOG027808,HW029,2026-07-29 15:02:04.779,58.42,57.73,48.77,359.68,True,srv-green-029,32,64,600,Rack-03,activo
LOG027809,HW017,2026-07-29 15:03:04.779,55.67,42.81,46.29,278.01,True,srv-green-017,32,32,450,Rack-02,activo
LOG027810,HW042,2026-07-29 15:04:04.779,68.57,58.3,49.98,321.73,True,srv-green-042,16,32,450,Rack-05,activo
LOG027811,HW001,2026-07-29 15:05:04.779,74.9,71.14,56.19,471.24,True,srv-green-001,32,32,600,Rack-01,activo
LOG027812,HW032,2026-07-29 15:06:04.779,61.78,43.29,50.58,386.3,True,srv-green-032,16,64,600,Rack-04,activo
LOG027813,HW009,2026-07-29 15:07:04.779,72.24,63.38,56.36,393.08,True,srv-green-009,64,32,600,Rack-01,activo
LOG027814,HW004,2026-07-29 15:08:04.779,61.16,54.03,49.55,293.94,True,srv-green-004,64,128,450,Rack-01,activo
LOG027815,HW003,2026-07-29 15:09:04.779,61.37,66.79,49.81,290.54,True,srv-green-003,64,64,450,Rack-01,activo
LOG027816,HW016,2026-07-29 15:10:04.779,58.03,57.36,51.63,501.68,True,srv-green-016,16,64,800,Rack-02,activo
LOG027817,HW027,2026-07-29 15:11:04.779,73.67,79.37,56.47,305.29,True,srv-green-027,32,32,450,Rack-03,activo
LOG027818,HW008,2026-07-29 15:12:04.779,53.56,49.12,46.5,401.69,True,srv-green-008,32,64,800,Rack-01,activo
LOG027819,HW030,2026-07-29 15:13:04.779,47.39,39.1,42.87,289.28,True,srv-green-030,16,32,600,Rack-03,activo
LOG027820,HW047,2026-07-29 15:14:04.779,50.38,43.14,44.49,221.58,True,srv-green-047,32,128,450,Rack-05,activo
LOG027821,HW029,2026-07-29 15:15:04.779,75.86,72.41,55.14,393.12,True,srv-green-029,32,64,600,Rack-03,activo
LOG027822,HW008,2026-07-29 15:16:04.779,63.47,62.0,52.89,518.97,True,srv-green-008,32,64,800,Rack-01,activo
LOG027823,HW018,2026-07-29 15:17:04.779,48.3,44.75,43.5,405.96,True,srv-green-018,64,64,800,Rack-02,activo
LOG027824,HW003,2026-07-29 15:18:04.779,72.6,78.01,55.18,289.49,True,srv-green-003,64,64,450,Rack-01,activo
LOG027825,HW042,2026-07-29 15:19:04.779,73.2,57.55,56.5,353.76,True,srv-green-042,16,32,450,Rack-05,activo
LOG027826,HW039,2026-07-29 15:20:04.779,64.68,48.69,50.04,493.74,True,srv-green-039,32,32,800,Rack-04,activo
LOG027827,HW006,2026-07-29 15:21:04.779,59.46,50.19,47.68,297.36,True,srv-green-006,16,128,450,Rack-01,activo
LOG027828,HW029,2026-07-29 15:22:04.779,67.03,58.24,51.06,426.66,True,srv-green-029,32,64,600,Rack-03,activo
LOG027829,HW014,2026-07-29 15:23:04.779,83.07,72.93,61.17,514.75,True,srv-green-014,64,128,600,Rack-02,activo
LOG027830,HW036,2026-07-29 15:24:04.779,64.61,63.44,52.4,507.72,True,srv-green-036,32,32,800,Rack-04,activo
LOG027831,HW048,2026-07-29 15:25:04.779,60.93,61.19,47.7,441.21,True,srv-green-048,16,64,800,Rack-05,activo
LOG027832,HW029,2026-07-29 15:26:04.779,46.69,41.35,44.6,279.06,True,srv-green-029,32,64,600,Rack-03,activo
LOG027833,HW019,2026-07-29 15:27:04.779,77.42,68.28,56.51,300.75,True,srv-green-019,16,64,450,Rack-02,activo
LOG027834,HW031,2026-07-29 15:28:04.779,72.95,51.08,54.21,290.44,True,srv-green-031,64,32,450,Rack-04,activo
LOG027835,HW012,2026-07-29 15:29:04.779,60.76,42.55,48.56,433.46,True,srv-green-012,16,64,800,Rack-02,activo
LOG027836,HW025,2026-07-29 15:30:04.779,71.87,57.41,54.83,366.57,True,srv-green-025,32,64,600,Rack-03,activo
LOG027837,HW035,2026-07-29 15:31:04.779,76.68,74.35,58.98,393.77,True,srv-green-035,16,64,600,Rack-04,activo
LOG027838,HW048,2026-07-29 15:32:04.779,80.39,83.73,57.86,663.0,True,srv-green-048,16,64,800,Rack-05,activo
LOG027839,HW024,2026-07-29 15:33:04.779,72.96,65.79,51.61,602.25,True,srv-green-024,32,32,800,Rack-03,activo
LOG027840,HW031,2026-07-29 15:34:04.779,68.12,69.39,50.99,264.98,True,srv-green-031,64,32,450,Rack-04,activo
LOG027841,HW021,2026-07-29 15:35:04.779,62.76,64.67,49.17,244.97,True,srv-green-021,16,32,450,Rack-03,activo
LOG027842,HW030,2026-07-29 15:36:04.779,40.36,37.42,38.06,234.83,True,srv-green-030,16,32,600,Rack-03,activo
LOG027843,HW024,2026-07-29 15:37:04.779,68.57,58.93,53.24,591.56,True,srv-green-024,32,32,800,Rack-03,activo
LOG027844,HW012,2026-07-29 15:38:04.779,60.44,60.85,50.94,451.78,True,srv-green-012,16,64,800,Rack-02,activo
LOG027845,HW024,2026-07-29 15:39:04.779,73.39,71.16,53.94,638.2,True,srv-green-024,32,32,800,Rack-03,activo
LOG027846,HW038,2026-07-29 15:40:04.779,71.84,50.67,55.6,549.63,True,srv-green-038,32,32,800,Rack-04,activo
LOG027847,HW041,2026-07-29 15:41:04.779,62.86,46.33,51.35,295.3,True,srv-green-041,16,128,450,Rack-05,activo
LOG027848,HW009,2026-07-29 15:42:04.779,38.46,41.86,40.13,197.85,True,srv-green-009,64,32,600,Rack-01,activo
LOG027849,HW019,2026-07-29 15:43:04.779,76.15,55.65,56.72,298.64,True,srv-green-019,16,64,450,Rack-02,activo
LOG027850,HW005,2026-07-29 15:44:04.779,67.53,58.3,51.57,506.51,True,srv-green-005,16,128,800,Rack-01,activo
LOG027851,HW044,2026-07-29 15:45:04.779,72.62,77.16,55.17,400.23,True,srv-green-044,16,64,600,Rack-05,activo
LOG027852,HW001,2026-07-29 15:46:04.779,67.25,57.71,51.88,365.35,True,srv-green-001,32,32,600,Rack-01,activo
LOG027853,HW049,2026-07-29 15:47:04.779,38.67,30.01,39.99,296.89,True,srv-green-049,64,64,800,Rack-05,activo
LOG027854,HW009,2026-07-29 15:48:04.779,53.9,48.78,45.69,307.94,True,srv-green-009,64,32,600,Rack-01,activo
LOG027855,HW040,2026-07-29 15:49:04.779,75.85,70.05,57.63,586.69,True,srv-green-040,64,128,800,Rack-04,activo
LOG027856,HW037,2026-07-29 15:50:04.779,63.85,44.97,49.27,526.62,True,srv-green-037,16,32,800,Rack-04,activo
LOG027857,HW038,2026-07-29 15:51:04.779,55.27,49.14,44.77,464.01,True,srv-green-038,32,32,800,Rack-04,activo
LOG027858,HW027,2026-07-29 15:52:04.779,64.29,64.2,51.67,248.99,True,srv-green-027,32,32,450,Rack-03,activo
LOG027859,HW022,2026-07-29 15:53:04.779,69.77,74.39,56.66,517.69,True,srv-green-022,32,32,800,Rack-03,activo
LOG027860,HW006,2026-07-29 15:54:04.779,35.14,36.44,38.3,149.4,True,srv-green-006,16,128,450,Rack-01,activo
LOG027861,HW021,2026-07-29 15:55:04.779,40.91,35.12,40.34,191.34,True,srv-green-021,16,32,450,Rack-03,activo
LOG027862,HW032,2026-07-29 15:56:04.779,59.97,59.68,50.2,306.72,True,srv-green-032,16,64,600,Rack-04,activo
